,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
1914,0.07,1.018,58,1.072,39,60,min,"{0: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Coffee (Ground)', 'time': '0.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Dark Crystal 80L (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 350, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.4, 'amount_unit': 'lb', 'name': 'Coffee Malt (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 150, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.6, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.133, 'generic': True}}",http://www.brewtoad.com/recipes/coffee-oatmeal-stout-31,1,Coffee Oatmeal Stout,American Stout,5.5,gal,"{0: {'name': 'London Ale', 'yeast_lab': 'Wyeast 1028', 'yeast_attenuation': 0.75}}"
1915,0.059000000000000004,1.011,37,1.056,9,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich Dark (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 32, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Brown Sugar', 'maltster': 'Any', 'use': 'Boil', 'PPG': 45, 'color': 15, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Barley', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.7, 'amount_unit': 'oz', 'name': 'Magnum (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/28-big-batch-pale,1,#28 - Big Batch Pale,American Pale Ale,7.0,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.81}}"
1916,0.064,1.016,56,1.065,8,60,min,0,"{0: {'amount': 9.5, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 10.0, 'amount_unit': 'oz', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Dextrose (Corn Sugar)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 0, 'color_unit': '°L', 'generic': True}, 3: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 27, 'color': 3, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Nelson Sauvin (NZ)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.11599999999999999, 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Summit (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.17300000000000001, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Summit (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.17300000000000001, 'generic': True}, 6: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 8: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 2, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 9: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 2, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.12, 'generic': True}}",http://www.brewtoad.com/recipes/club-ipa-comp,1,Club IPA COMP,American IPA,5.5,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
1917,0.061,1.011,31,1.057,11,60,min,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Strawberries (Fresh)', 'time': '1.0\nweek', 'use': 'Primary', 'generic': True}}","{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'CaraCrystal Wheat Malt (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 55, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Crystal 60L (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Mount Rainier (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Mount Rainier (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.065, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/strawberry-field-of-dreams,1,Strawberry Field of Dreams,Saison,5.0,gal,"{0: {'name': 'Belgian Saison II Yeast', 'yeast_lab': 'White Labs WLP566', 'yeast_attenuation': 0.815}}"
1918,0.052000000000000005,1.013,47,1.053,12,90,min,0,"{0: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.75, 'amount_unit': 'lb', 'name': 'Munich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 6, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.88, 'amount_unit': 'lb', 'name': 'Aromatic Malt (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.44, 'amount_unit': 'lb', 'name': 'CaraMunich II (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 46, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.18, 'amount_unit': 'lb', 'name': 'Carafa I (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 340, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Herkules (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.157, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertau (DE)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.040999999999999995, 'generic': True}}",http://www.brewtoad.com/recipes/zymurgy-alt,1,Zymurgy Alt,Düsseldorf Altbier,5.25,gal,"{0: {'name': 'German Ale', 'yeast_lab': 'Wyeast 1007', 'yeast_attenuation': 0.75}}"
1919,0.054000000000000006,1.014,39,1.055,5,60,min,"{0: {'amount': 1.5, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Epsom Salt (MgSO4)', 'time': '0.0\ndays', 'use': 'Mash', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'tbs', 'name': 'Gypsum (Calcium Sulfate)', 'time': '0.0\ndays', 'use': 'Mash', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Baking soda', 'time': '0.0\ndays', 'use': 'Mash', 'generic': False}}","{0: {'amount': 18.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich Light (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 6, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Crystal 40L (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Golding (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Golding (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/bombay-pale-ale,1,Bombay Pale Ale,American Pale Ale,10.0,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
1920,0.051,1.012,25,1.051,11,60,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'CaraRed (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'CaraMunich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 50, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Special B (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 115, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Glacier (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Celeia (SI)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.027999999999999997, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Celeia (SI)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.027999999999999997, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Celeia (SI)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.027999999999999997, 'generic': True}}",http://www.brewtoad.com/recipes/icc-ba,1,ICC BA,Belgian Pale Ale,5.5,gal,"{0: {'name': 'Belgian Bastogne Ale Yeast', 'yeast_lab': 'White Labs WLP510', 'yeast_attenuation': 0.77}}"
1921,0.031,1.013,17,1.036,14,60,min,0,"{0: {'amount': 5.5, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 120L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 120, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Pale Chocolate (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 207, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Special Roast (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 50, 'color_unit': '°L', 'generic': True}, 6: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Torrified Wheat', 'maltster': 'Any', 'use': 'Boil', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}}",http://www.brewtoad.com/recipes/mild-79,1,Mild,Mild,5.5,gal,"{0: {'name': 'Whitbread Ale', 'yeast_lab': 'Wyeast 1099', 'yeast_attenuation': 0.65}}"
1922,0.067,1.013,62,1.064,6,60,min,"{0: {'amount': 25.0, 'amount_unit': 'g', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 20.0, 'amount_unit': 'g', 'name': 'Sansho Pepper', 'time': '5.0\nmin', 'use': 'Boil', 'generic': False}}","{0: {'amount': 25.0, 'amount_unit': 'kg', 'name': 'Pale Ale (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'kg', 'name': 'Wheat (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 3.0, 'amount_unit': 'kg', 'name': 'Flaked Rice', 'maltster': 'Any', 'use': 'Mash', 'PPG': 40, 'color': 0, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.5, 'amount_unit': 'kg', 'name': 'CaraHell (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 11, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 175.0, 'amount_unit': 'g', 'name': 'Sorachi Ace (JP)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.114, 'generic': True}, 1: {'amount': 100.0, 'amount_unit': 'g', 'name': 'Sorachi Ace (JP)', 'time': 30, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.114, 'generic': True}, 2: {'amount': 225.0, 'amount_unit': 'g', 'name': 'Sorachi Ace (JP)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.114, 'generic': True}, 3: {'amount': 250.0, 'amount_unit': 'g', 'name': 'Sorachi Ace (JP)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.114, 'generic': True}}",http://www.brewtoad.com/recipes/samurai-100l,1,Samurai 100l,American IPA,100.0,L,"{0: {'name': '250.0\n\ng', 'yeast_lab': 'Wyeast', 'yeast_attenuation': 0.8}}"
1923,0.073,1.009,62,1.065,19,60,min,0,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Crystal Rye (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 90, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Dark Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 29, 'color': 420, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': ""Falconer's Flight (US)"", 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': ""Falconer's Flight (US)"", 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': ""Falconer's Flight (US)"", 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': ""Falconer's Flight (US)"", 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}}",http://www.brewtoad.com/recipes/rye-curious-ale,1,Rye-Curious Ale,Specialty Beer,5.5,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.855}}"
1924,0.049,1.012,18,1.05,4,60,min,"{0: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Apricot Puree', 'time': '14.0\ndays', 'use': 'Secondary', 'generic': True}}","{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pale Wheat (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Rice Hulls', 'maltster': 'Any', 'use': 'Mash', 'PPG': 0, 'color': 0, 'color_unit': '°L', 'generic': True}, 3: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Honey Malt (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}, 4: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 27, 'color': 3, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.2, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046, 'generic': True}}",http://www.brewtoad.com/recipes/apricot-wheat-ale-4dff51,1,Apricot Wheat Ale,Fruit Beer,5.5,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.75}}"
1925,0.054000000000000006,1.014,37,1.054,23,60,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Wheat (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.084, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.084, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.084, 'generic': False}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 0, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.084, 'generic': False}}",http://www.brewtoad.com/recipes/icc-brown-003944,1,ICC brown,American Brown Ale,5.5,gal,"{0: {'name': 'East Coast Ale Yeast', 'yeast_lab': 'White Labs WLP008', 'yeast_attenuation': 0.75}}"
1926,0.055,1.01,14,1.051,2,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 0.66, 'amount_unit': 'oz', 'name': 'Coriander Seed', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Sweet Orange Peel', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 4.5, 'amount_unit': 'lb', 'name': 'Pale 2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.1, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.9, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Rice Hulls', 'maltster': 'Any', 'use': 'Mash', 'PPG': 0, 'color': 0, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.7, 'amount_unit': 'oz', 'name': 'Golding (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.049, 'generic': True}, 1: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Golding (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.049, 'generic': True}}",http://www.brewtoad.com/recipes/q-ball-wit-ii,1,Q-ball Wit II,Witbier,5.25,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.81}}"
1927,0.06,1.017,60,1.062,7,60,min,0,"{0: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'Pale 2-Row (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Rolled Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Pale Wheat (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'CaraMunich (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 50, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hull Mellon', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.075, 'generic': False}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nelson Sauvin (NZ)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Halleratau Blanc', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1, 'generic': False}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nelson Sauvin (NZ)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125, 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Halleratau Blanc', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1, 'generic': False}, 6: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hull Mellon', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.075, 'generic': False}}",http://www.brewtoad.com/recipes/ipa-late-hop-updated,1,IPA late hop updated,American IPA,3.0,gal,"{0: {'name': '0.5\n\noz', 'yeast_lab': '', 'yeast_attenuation': 0.73}}"
