,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,link,meets_guidelines,name,style,volume,volume_units,yeast
1674,0.047,1.009,29,1.045,3,90,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'Bohemian Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Red Wheat (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 38, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Carapils (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 35, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertauer Aroma (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.079, 'generic': True}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Hallertauer Aroma (NZ)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.079, 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.03, 'generic': True}}",http://www.brewtoad.com/recipes/bg-s-btb,1,BG's BTB,Belgian Specialty Ale,11.0,gal,"{0: {'name': '2.0\n\noz', 'yeast_lab': '', 'yeast_attenuation': 0.8}}"
1675,0.049,1.013,20,1.05,4,60,min,"{0: {'amount': 1.0, 'amount_unit': 'gal', 'name': 'watermelon juice', 'time': '1.0\ndays', 'use': 'Secondary', 'generic': True}}","{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pale 2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11, 'generic': True}}",http://www.brewtoad.com/recipes/brewkakke,1,Brewkakke,Fruit Beer,5.0,gal,"{0: {'name': 'Belgian Witbier', 'yeast_lab': 'Wyeast 3944', 'yeast_attenuation': 0.74}}"
1676,0.054000000000000006,1.014,27,1.055,20,60,min,"{0: {'amount': 11.0, 'amount_unit': 'oz', 'name': 'Pecans', 'time': '1.0\nhr', 'use': 'Mash', 'generic': False}}","{0: {'amount': 4.75, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Victory (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 120L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 120, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Pale Chocolate (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 207, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/november-brown-ale,1,November Brown Ale,American Brown Ale,3.0,gal,"{0: {'name': 'Dry English Ale Yeast', 'yeast_lab': 'White Labs WLP007', 'yeast_attenuation': 0.75}}"
1677,0.052000000000000005,1.015,37,1.054,30,75,min,0,"{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Flaked Barley', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Special B (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 220, 'color_unit': '°L', 'generic': True}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Biscuit (BE)', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 1: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05, 'generic': True}}",http://www.brewtoad.com/recipes/st-chucks-porter,1,St Chuck's Porter,Robust Porter,5.5,gal,"{0: {'name': 'Edinburgh Scottish Ale Yeast', 'yeast_lab': 'White Labs WLP028', 'yeast_attenuation': 0.725}}"
1678,0.035,1.009,18,1.036,20,90,min,0,"{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': 'Ashbourne Mild (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 36, 'color': 5, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 120L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 32, 'color': 120, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Roasted Barley (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.49, 'amount_unit': 'oz', 'name': 'Phoenix (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11199999999999999, 'generic': True}}",http://www.brewtoad.com/recipes/smooth-too,1,Smooth too,Mild,6.0,gal,"{0: {'name': 'Dry English Ale Yeast', 'yeast_lab': 'White Labs WLP007', 'yeast_attenuation': 0.75}}"
1679,0.07,1.023,32,1.076,14,90,min,0,"{0: {'amount': 7.8, 'amount_unit': 'kg', 'name': 'Dark Munich (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 10, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 50.0, 'amount_unit': 'g', 'name': 'Hallertau (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 1: {'amount': 50.0, 'amount_unit': 'g', 'name': 'Hallertau (DE)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/smash-belgian-amber,1,SMaSH Belgian Amber,Belgian Dark Strong Ale,23.0,L,"{0: {'name': 'Safbrew T-58', 'yeast_lab': 'Fermentis T-58', 'yeast_attenuation': 0.7}}"
1680,0.049,1.011,22,1.048,13,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Black Patent (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 27, 'color': 525, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.048, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Bravo (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15, 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Bravo (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}}",http://www.brewtoad.com/recipes/american-red-ale-10,1,American Red Ale,Irish Red Ale,5.5,gal,"{0: {'name': 'California Ale Yeast', 'yeast_lab': 'White Labs WLP001', 'yeast_attenuation': 0.765}}"
1681,0.051,1.011,18,1.05,2,90,min,0,"{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Vienna (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.7, 'amount_unit': 'lb', 'name': 'White Wheat  (US)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 40, 'color': 2, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.7, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.4, 'amount_unit': 'lb', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 27, 'color': 3, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Magnum (US)', 'time': 45, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13, 'generic': True}}",http://www.brewtoad.com/recipes/brett-brux-01,1,Brett Brux 01,Fruit Beer,5.5,gal,"{0: {'name': 'Brettanomyces Bruxellensis', 'yeast_lab': 'White Labs WLP650', 'yeast_attenuation': 0.775}, 1: {'name': 'Brettanomyces Bruxellensis', 'yeast_lab': 'White Labs WLP650', 'yeast_attenuation': 0.775}}"
1682,0.051,1.014,16,1.053,15,90,min,0,"{0: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Dark Wheat (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 6, 'color_unit': '°L', 'generic': True}, 1: {'amount': 2.68, 'amount_unit': 'lb', 'name': 'Dark Munich (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.18, 'amount_unit': 'lb', 'name': 'Wheat (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.68, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 4: {'amount': 4.96, 'amount_unit': 'oz', 'name': 'Special B (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 115, 'color_unit': '°L', 'generic': True}, 5: {'amount': 4.96, 'amount_unit': 'oz', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L', 'generic': True}, 6: {'amount': 2.08, 'amount_unit': 'oz', 'name': 'Carafa II (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 425, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertau (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/drunkelweizen-5,1,Drunkelweizen,Dunkelweizen,5.0,gal,"{0: {'name': 'German Wheat', 'yeast_lab': 'Wyeast 3333', 'yeast_attenuation': 0.74}}"
1683,0.05,1.013,19,1.051,2,60,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Pils (BE)', 'maltster': 'Any', 'use': '', 'PPG': 35, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': '', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.032, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Tettnanger (DE)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.032, 'generic': True}}",http://www.brewtoad.com/recipes/papa-bier,1,papa bier,Belgian Specialty Ale,5.5,gal,"{0: {'name': 'Belgian Abbey II', 'yeast_lab': 'Wyeast 1762', 'yeast_attenuation': 0.75}}"
1684,0.057999999999999996,1.016,66,1.06,10,60,min,"{0: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Lactose', 'time': '5.0\nmin', 'use': 'Boil', 'generic': True}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Mango (Fresh)', 'time': '7.0\ndays', 'use': 'Secondary', 'generic': True}}","{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 20L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Honey Malt (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Flaked Oats', 'maltster': 'Any', 'use': 'Boil', 'PPG': 33, 'color': 2, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 35, 'color': 1, 'color_unit': '°L', 'generic': True}, 5: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Black Malt (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 28, 'color': 500, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125, 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Mosaic™ (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125, 'generic': True}, 4: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 1, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 1, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}}",http://www.brewtoad.com/recipes/quincy-new-england-ipa,1,Quincy New England IPA,American IPA,5.5,gal,"{0: {'name': 'London Ale III', 'yeast_lab': 'Wyeast 1318', 'yeast_attenuation': 0.73}}"
1685,0.033,1.011,19,1.036,13,60,min,0,"{0: {'amount': 6.5, 'amount_unit': 'lb', 'name': 'Maris Otter Pale (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Black Malt (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 28, 'color': 500, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Belma', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.114, 'generic': False}}",http://www.brewtoad.com/recipes/belgian-mild-1,1,Belgian mild,Mild,6.0,gal,"{0: {'name': 'Safbrew T-58', 'yeast_lab': 'Fermentis T-58', 'yeast_attenuation': 0.7}}"
1686,0.044000000000000004,1.011,7,1.045,3,60,min,"{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'sea salt', 'time': '10.0\nmin', 'use': 'Boil', 'generic': False}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Coriander Seed', 'time': '10.0\nmin', 'use': 'Boil', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pale Wheat (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 1: {'amount': 3.3, 'amount_unit': 'lb', 'name': 'Pilsner (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 27, 'color': 3, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Rice Hulls', 'maltster': 'Any', 'use': 'Mash', 'PPG': 0, 'color': 0, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Tettnanger (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/gose-40,1,Gose,Specialty Beer,6.0,gal,"{0: {'name': 'German Ale/Kölsch Yeast', 'yeast_lab': 'White Labs WLP029', 'yeast_attenuation': 0.75}}"
1687,0.063,1.016,53,1.064,11,60,min,"{0: {'amount': 1.0, 'amount_unit': 'tsp', 'name': 'Irish Moss', 'time': '15.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Pale Wheat (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L', 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Honey Malt (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L', 'generic': True}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L', 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils (Dextrine Malt) (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105, 'generic': True}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001, 'generic': True}}",http://www.brewtoad.com/recipes/b-a-ipa,1,B-A-IPA,American IPA,5.0,gal,"{0: {'name': 'American Ale', 'yeast_lab': 'Wyeast 1056', 'yeast_attenuation': 0.75}}"
1688,0.063,1.016,26,1.064,15,60,min,"{0: {'amount': 1.0, 'amount_unit': 'each', 'name': 'Whirlfloc Tablet', 'time': '20.0\nmin', 'use': 'Boil', 'generic': True}}","{0: {'amount': 20.0, 'amount_unit': 'lb', 'name': 'Munich (UK)', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L', 'generic': True}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Munich - Light 10L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L', 'generic': True}, 2: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Chocolate (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L', 'generic': True}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Special B (BE)', 'maltster': 'Dingemans', 'use': 'Mash', 'PPG': 33, 'color': 125, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.9, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.15, 'generic': True}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Hallertau (DE)', 'time': 30, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.045, 'generic': True}, 2: {'amount': 1.25, 'amount_unit': 'oz', 'name': 'Hallertau (DE)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.045, 'generic': True}}",http://www.brewtoad.com/recipes/mien-bock-es-uhr-bock,1,Mien Bock Es Uhr Bock,Traditional Bock,10.0,gal,"{0: {'name': 'Bavarian Lager', 'yeast_lab': 'Wyeast 2206', 'yeast_attenuation': 0.75}}"
1689,0.092,1.012,92,1.082,14,60,min,0,"{0: {'amount': 17.64, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L', 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'CaraAroma (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 130, 'color_unit': '°L', 'generic': True}, 2: {'amount': 12.32, 'amount_unit': 'oz', 'name': 'Munich - Dark 20L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 20, 'color_unit': '°L', 'generic': True}, 3: {'amount': 8.8, 'amount_unit': 'oz', 'name': 'Carapils (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 1, 'color_unit': '°L', 'generic': True}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.163, 'generic': True}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 40, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14800000000000002, 'generic': True}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087, 'generic': True}, 3: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.163, 'generic': True}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.087, 'generic': True}, 5: {'amount': 0.8, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13, 'generic': True}, 6: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.09, 'generic': False}, 7: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.13699999999999998, 'generic': True}, 8: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Galaxy (AU)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.139, 'generic': True}}",http://www.brewtoad.com/recipes/brew-tang-hoptopus,1,Brew Tang Hoptopus,Imperial IPA,5.8,gal,"{0: {'name': 'Safale US-05', 'yeast_lab': 'Fermentis US-05', 'yeast_attenuation': 0.855}}"
